sample_id,source_image_path
211000000008,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/1_animal/211000000008.jpg
211000000009,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/1_animal/211000000009.jpg
212000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/2_human/212000000000.jpg
212000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/2_human/212000000001.jpg
212000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/2_human/212000000002.jpg
212000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/2_human/212000000003.jpg
212000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/2_human/212000000004.jpg
212000000005,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/2_human/212000000005.jpg
212000000006,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/2_human/212000000006.jpg
212000000007,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/2_human/212000000007.jpg
212000000008,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/2_human/212000000008.jpg
212000000009,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/2_human/212000000009.jpg
213000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/3_indoor/213000000000.jpg
213000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/3_indoor/213000000001.jpg
213000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/3_indoor/213000000002.jpg
213000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/3_indoor/213000000003.jpg
213000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/3_indoor/213000000004.jpg
213000000005,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/3_indoor/213000000005.jpg
213000000006,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/3_indoor/213000000006.jpg
213000000007,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/3_indoor/213000000007.jpg
213000000008,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/3_indoor/213000000008.jpg
213000000009,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/3_indoor/213000000009.jpg
214000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/4_outdoor/214000000000.jpg
214000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/4_outdoor/214000000001.jpg
214000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/4_outdoor/214000000002.jpg
214000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/4_outdoor/214000000003.jpg
214000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/4_outdoor/214000000004.jpg
214000000005,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/4_outdoor/214000000005.jpg
214000000006,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/4_outdoor/214000000006.jpg
214000000007,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/4_outdoor/214000000007.jpg
214000000008,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/4_outdoor/214000000008.jpg
214000000009,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/1_artificial/4_outdoor/214000000009.jpg
221000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/1_animal/221000000000.jpg
221000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/1_animal/221000000001.jpg
221000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/1_animal/221000000002.jpg
221000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/1_animal/221000000003.jpg
221000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/1_animal/221000000004.jpg
221000000005,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/1_animal/221000000005.jpg
221000000006,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/1_animal/221000000006.jpg
221000000007,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/1_animal/221000000007.jpg
221000000008,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/1_animal/221000000008.jpg
221000000009,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/1_animal/221000000009.jpg
222000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/2_human/222000000000.jpg
222000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/2_human/222000000001.jpg
222000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/2_human/222000000002.jpg
222000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/2_human/222000000003.jpg
222000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/2_human/222000000004.jpg
222000000005,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/2_human/222000000005.jpg
222000000006,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/2_human/222000000006.jpg
222000000007,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/2_human/222000000007.jpg
222000000008,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/2_human/222000000008.jpg
222000000009,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/2_human/222000000009.jpg
223000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/3_indoor/223000000000.jpg
223000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/3_indoor/223000000001.jpg
223000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/3_indoor/223000000002.jpg
223000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/3_indoor/223000000003.jpg
223000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/3_indoor/223000000004.jpg
223000000005,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/3_indoor/223000000005.jpg
223000000006,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/3_indoor/223000000006.jpg
223000000007,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/3_indoor/223000000007.jpg
223000000008,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/3_indoor/223000000008.jpg
223000000009,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/3_indoor/223000000009.jpg
224000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/4_outdoor/224000000000.jpg
224000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/4_outdoor/224000000001.jpg
224000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/4_outdoor/224000000002.jpg
224000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/4_outdoor/224000000003.jpg
224000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/4_outdoor/224000000004.jpg
224000000005,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/4_outdoor/224000000005.jpg
224000000006,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/4_outdoor/224000000006.jpg
224000000007,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/4_outdoor/224000000007.jpg
224000000008,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/4_outdoor/224000000008.jpg
224000000009,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/2_add_object_80/2_natural/4_outdoor/224000000009.jpg
311000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/1_animal/311000000000.jpg
311000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/1_animal/311000000001.jpg
311000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/1_animal/311000000002.jpg
311000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/1_animal/311000000003.jpg
311000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/1_animal/311000000004.jpg
311000000005,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/1_animal/311000000005.jpg
311000000006,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/1_animal/311000000006.jpg
311000000007,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/1_animal/311000000007.jpg
311000000008,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/1_animal/311000000008.jpg
311000000009,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/1_animal/311000000009.jpg
312000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/2_human/312000000000.jpg
312000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/2_human/312000000001.jpg
312000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/2_human/312000000002.jpg
312000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/2_human/312000000003.jpg
312000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/2_human/312000000004.jpg
312000000005,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/2_human/312000000005.jpg
312000000006,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/2_human/312000000006.jpg
312000000007,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/2_human/312000000007.jpg
312000000008,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/2_human/312000000008.jpg
312000000009,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/2_human/312000000009.jpg
313000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/3_indoor/313000000000.jpg
313000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/3_indoor/313000000001.jpg
313000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/3_indoor/313000000002.jpg
313000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/3_indoor/313000000003.jpg
313000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/3_indoor/313000000004.jpg
313000000005,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/3_indoor/313000000005.jpg
313000000006,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/3_indoor/313000000006.jpg
313000000007,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/3_indoor/313000000007.jpg
313000000008,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/3_indoor/313000000008.jpg
313000000009,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/3_indoor/313000000009.jpg
314000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/4_outdoor/314000000000.jpg
314000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/4_outdoor/314000000001.jpg
314000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/4_outdoor/314000000002.jpg
314000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/4_outdoor/314000000003.jpg
314000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/4_outdoor/314000000004.jpg
314000000005,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/4_outdoor/314000000005.jpg
314000000006,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/4_outdoor/314000000006.jpg
314000000007,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/4_outdoor/314000000007.jpg
314000000008,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/4_outdoor/314000000008.jpg
314000000009,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/1_artificial/4_outdoor/314000000009.jpg
321000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/1_animal/321000000000.jpg
321000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/1_animal/321000000001.jpg
321000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/1_animal/321000000002.jpg
321000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/1_animal/321000000003.jpg
321000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/1_animal/321000000004.jpg
321000000005,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/1_animal/321000000005.jpg
321000000006,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/1_animal/321000000006.jpg
321000000007,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/1_animal/321000000007.jpg
321000000008,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/1_animal/321000000008.jpg
321000000009,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/1_animal/321000000009.jpg
322000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/2_human/322000000000.jpg
322000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/2_human/322000000001.jpg
322000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/2_human/322000000002.jpg
322000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/2_human/322000000003.jpg
322000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/2_human/322000000004.jpg
322000000005,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/2_human/322000000005.jpg
322000000006,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/2_human/322000000006.jpg
322000000007,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/2_human/322000000007.jpg
322000000008,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/2_human/322000000008.jpg
322000000009,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/2_human/322000000009.jpg
323000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/3_indoor/323000000000.jpg
323000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/3_indoor/323000000001.jpg
323000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/3_indoor/323000000002.jpg
323000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/3_indoor/323000000003.jpg
323000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/3_indoor/323000000004.jpg
323000000005,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/3_indoor/323000000005.jpg
323000000006,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/3_indoor/323000000006.jpg
323000000007,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/3_indoor/323000000007.jpg
323000000008,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/3_indoor/323000000008.jpg
323000000009,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/3_indoor/323000000009.jpg
324000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/4_outdoor/324000000000.jpg
324000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/4_outdoor/324000000001.jpg
324000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/4_outdoor/324000000002.jpg
324000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/4_outdoor/324000000003.jpg
324000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/4_outdoor/324000000004.jpg
324000000005,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/4_outdoor/324000000005.jpg
324000000006,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/4_outdoor/324000000006.jpg
324000000007,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/4_outdoor/324000000007.jpg
324000000008,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/4_outdoor/324000000008.jpg
324000000009,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/3_delete_object_80/2_natural/4_outdoor/324000000009.jpg
411000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/1_animal/411000000000.jpg
411000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/1_animal/411000000001.jpg
411000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/1_animal/411000000002.jpg
411000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/1_animal/411000000003.jpg
411000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/1_animal/411000000004.jpg
412000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/2_human/412000000000.jpg
412000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/2_human/412000000001.jpg
412000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/2_human/412000000002.jpg
412000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/2_human/412000000003.jpg
412000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/2_human/412000000004.jpg
413000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/3_indoor/413000000000.jpg
413000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/3_indoor/413000000001.jpg
413000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/3_indoor/413000000002.jpg
413000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/3_indoor/413000000003.jpg
413000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/3_indoor/413000000004.jpg
414000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/4_outdoor/414000000000.jpg
414000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/4_outdoor/414000000001.jpg
414000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/4_outdoor/414000000002.jpg
414000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/4_outdoor/414000000003.jpg
414000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/1_artificial/4_outdoor/414000000004.jpg
421000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/1_animal/421000000000.jpg
421000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/1_animal/421000000001.jpg
421000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/1_animal/421000000002.jpg
421000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/1_animal/421000000003.jpg
421000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/1_animal/421000000004.jpg
422000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/2_human/422000000000.jpg
422000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/2_human/422000000001.jpg
422000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/2_human/422000000002.jpg
422000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/2_human/422000000003.jpg
422000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/2_human/422000000004.jpg
423000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/3_indoor/423000000000.jpg
423000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/3_indoor/423000000001.jpg
423000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/3_indoor/423000000002.jpg
423000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/3_indoor/423000000003.jpg
423000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/3_indoor/423000000004.jpg
424000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/4_outdoor/424000000000.jpg
424000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/4_outdoor/424000000001.jpg
424000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/4_outdoor/424000000002.jpg
424000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/4_outdoor/424000000003.jpg
424000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/4_change_attribute_content_40/2_natural/4_outdoor/424000000004.jpg
511000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/5_change_attribute_pose_40/1_artificial/1_animal/511000000000.jpg
511000000001,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/5_change_attribute_pose_40/1_artificial/1_animal/511000000001.jpg
511000000002,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/5_change_attribute_pose_40/1_artificial/1_animal/511000000002.jpg
511000000003,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/5_change_attribute_pose_40/1_artificial/1_animal/511000000003.jpg
511000000004,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/5_change_attribute_pose_40/1_artificial/1_animal/511000000004.jpg
512000000000,/shared/ssd_30T/mirick/datasets/PIE-Bench_v1/annotation_images/5_change_attribute_pose_40/1_artificial/2_human/512000000000.jpg
